      En-low      En-high        flux      flux-unc         gxs       gxs-unc   greac-rate     cum-rate 
  3.46737E-03  3.63078E-03  1.41044E-03  0.00000E+00  5.22454E+00  7.86325E+01  7.36889E-03  5.71153E+00
  3.63078E-03  3.80189E-03  1.41044E-03  0.00000E+00  5.10556E+00  7.86325E+01  7.20107E-03  5.71873E+00
  3.80189E-03  3.98107E-03  1.41044E-03  0.00000E+00  4.98942E+00  7.86325E+01  7.03727E-03  5.72577E+00
  3.98107E-03  4.16869E-03  1.41044E-03  0.00000E+00  4.87578E+00  7.86325E+01  6.87698E-03  5.73265E+00
  4.16869E-03  4.36516E-03  1.41044E-03  0.00000E+00  4.76487E+00  7.86325E+01  6.72055E-03  5.73937E+00
  4.36516E-03  4.57088E-03  1.41044E-03  0.00000E+00  4.65635E+00  7.86325E+01  6.56749E-03  5.74594E+00
  4.57088E-03  4.78630E-03  1.41044E-03  0.00000E+00  4.55042E+00  7.86325E+01  6.41809E-03  5.75235E+00
  4.78630E-03  5.01187E-03  1.41044E-03  0.00000E+00  4.44682E+00  7.86325E+01  6.27196E-03  5.75863E+00
  5.01187E-03  5.24807E-03  1.41044E-03  0.00000E+00  4.34560E+00  7.86325E+01  6.12920E-03  5.76476E+00
  5.24807E-03  5.49541E-03  1.41044E-03  0.00000E+00  4.24672E+00  7.86325E+01  5.98973E-03  5.77075E+00
  5.49541E-03  5.75440E-03  1.41044E-03  0.00000E+00  4.15002E+00  7.86325E+01  5.85335E-03  5.77660E+00
  5.75440E-03  6.02560E-03  1.41044E-03  0.00000E+00  4.05561E+00  7.86325E+01  5.72019E-03  5.78232E+00
  6.02560E-03  6.30957E-03  1.41044E-03  0.00000E+00  3.96324E+00  7.99454E+01  5.58990E-03  5.78791E+00
  6.30957E-03  6.60693E-03  1.41044E-03  0.00000E+00  3.87310E+00  7.99454E+01  5.46277E-03  5.79337E+00
  6.60693E-03  6.91831E-03  1.41044E-03  0.00000E+00  3.78489E+00  7.99454E+01  5.33835E-03  5.79871E+00
  6.91831E-03  7.24436E-03  1.41044E-03  0.00000E+00  3.69879E+00  7.99454E+01  5.21691E-03  5.80393E+00
  7.24436E-03  7.58578E-03  1.41044E-03  0.00000E+00  3.61456E+00  7.99454E+01  5.09810E-03  5.80903E+00
  7.58578E-03  7.94328E-03  1.41044E-03  0.00000E+00  3.53232E+00  7.99454E+01  4.98211E-03  5.81401E+00
  7.94328E-03  8.31764E-03  1.41044E-03  0.00000E+00  3.45192E+00  7.99454E+01  4.86871E-03  5.81888E+00
  8.31764E-03  8.70964E-03  1.41044E-03  0.00000E+00  3.37335E+00  7.99454E+01  4.75790E-03  5.82363E+00
  8.70964E-03  9.12011E-03  1.41044E-03  0.00000E+00  3.29659E+00  7.99454E+01  4.64963E-03  5.82828E+00
  9.12011E-03  9.54993E-03  1.41044E-03  0.00000E+00  3.22152E+00  7.99454E+01  4.54375E-03  5.83283E+00
  9.54993E-03  1.00000E-02  1.41044E-03  0.00000E+00  3.14824E+00  7.99454E+01  4.44040E-03  5.83727E+00
  1.00000E-02  1.04713E-02  1.41044E-03  0.00000E+00  3.07656E+00  7.99454E+01  4.33930E-03  5.84161E+00
  1.04713E-02  1.09648E-02  1.41044E-03  0.00000E+00  3.00657E+00  7.99454E+01  4.24058E-03  5.84585E+00
  1.09648E-02  1.14815E-02  1.41044E-03  0.00000E+00  2.93805E+00  7.99454E+01  4.14394E-03  5.84999E+00
  1.14815E-02  1.20226E-02  1.41044E-03  0.00000E+00  2.87121E+00  8.17497E+01  4.04967E-03  5.85404E+00
  1.20226E-02  1.25892E-02  1.41044E-03  0.00000E+00  2.80588E+00  8.17497E+01  3.95752E-03  5.85800E+00
  1.25892E-02  1.31826E-02  1.41044E-03  0.00000E+00  2.74204E+00  8.17497E+01  3.86747E-03  5.86187E+00
  1.31826E-02  1.38038E-02  1.41044E-03  0.00000E+00  2.67961E+00  8.17497E+01  3.77942E-03  5.86565E+00
  1.38038E-02  1.44544E-02  1.41044E-03  0.00000E+00  2.61865E+00  8.17497E+01  3.69344E-03  5.86934E+00
  1.44544E-02  1.51356E-02  1.41044E-03  0.00000E+00  2.55907E+00  8.17497E+01  3.60941E-03  5.87295E+00
  1.51356E-02  1.58489E-02  1.41044E-03  0.00000E+00  2.50078E+00  8.17497E+01  3.52719E-03  5.87648E+00
  1.58489E-02  1.65959E-02  1.41044E-03  0.00000E+00  2.44391E+00  8.17497E+01  3.44698E-03  5.87992E+00
  1.65959E-02  1.73780E-02  1.41044E-03  0.00000E+00  2.38826E+00  8.17497E+01  3.36849E-03  5.88329E+00
  1.73780E-02  1.81970E-02  1.41044E-03  0.00000E+00  2.33395E+00  8.17497E+01  3.29189E-03  5.88658E+00
  1.81970E-02  1.90546E-02  1.41044E-03  0.00000E+00  2.28079E+00  8.17497E+01  3.21691E-03  5.88980E+00
  1.90546E-02  1.99526E-02  1.41044E-03  0.00000E+00  2.22890E+00  8.17497E+01  3.14372E-03  5.89294E+00
  1.99526E-02  2.08930E-02  1.41044E-03  0.00000E+00  2.17817E+00  8.29817E+01  3.07218E-03  5.89602E+00
  2.08930E-02  2.18776E-02  1.41044E-03  0.00000E+00  2.12861E+00  8.32374E+01  3.00227E-03  5.89902E+00
